cell_id,therm_prs
4515165,0.64024
4518782,0.61535
4522399,0.5911
4522400,0.55086
4526016,0.5682
4526017,0.54088
4529633,0.54425
4529634,0.5209
4533250,0.5225
4533251,0.49953
4536867,0.48699
4536868,0.47026
4540484,0.44071
4540485,0.42008
4544101,0.41334
4544102,0.40108
4547717,0.45614
4547718,0.4015
4547719,0.39088
4551335,0.39322
4554952,0.36404
4554953,0.35663
4558569,0.3588
4558570,0.31487
4562187,0.31207
4565804,0.32607
4565805,0.2974
4565806,0.31046
4569421,0.35513
4569422,0.32322
4569423,0.31992
4573040,0.34307
4573041,0.3198
4576656,0.38458
4576658,0.35405
4580273,0.39033
4580275,0.36781
4580276,0.36122
4583892,0.37219
4583893,0.37796
4587509,0.35953
4587510,0.37085
4591127,0.36547
4591128,0.39786
4594744,0.3612
4594745,0.40883
4598361,0.34171
4598362,0.37114
4601978,0.334
4601979,0.34884
4605594,0.37789
4605595,0.4234
4605596,0.38521
4609211,0.50988
4609212,0.68337
4609213,0.74183
4612828,0.57121
4612829,0.8691
4616445,0.5135
4616446,0.71228
4620062,0.457
4620063,0.61222
4623680,0.54564
4627297,0.45203
4627298,0.40951
4630914,0.40438
4630915,0.36761
4634532,0.33957
4634533,0.27702
4638149,0.36059
4638150,0.279
4641767,0.29091
4641768,0.29138
4645384,0.33158
4645385,0.26404
4649001,0.40983
4649002,0.33999
4649003,0.32914
4652619,0.37645
4652620,0.33609
4656237,0.34082
4656238,0.31637
4659854,0.3946
4659855,0.33508
4663472,0.34096
4663473,0.29605
4667089,0.35933
4667090,0.29627
4670707,0.30276
4674324,0.32606
4674325,0.26832
4677942,0.29485
4681559,0.31889
4681560,0.31747
4685177,0.33339
4688794,0.34798
4688795,0.34292
4692411,0.35337
4692412,0.41725
4692413,0.4794
4696029,0.40389
4696030,0.53148
4699647,0.5698
4699648,0.68941
4703264,0.48755
4703265,0.62946
4706881,0.3601
4706882,0.47799
4710499,0.42893
4710500,0.49114
4714116,0.30084
4717733,0.22515
4717734,0.42016
4721350,0.26385
4721351,0.43411
4724966,0.28809
4724967,0.32921
4724968,0.49533
4728583,0.28253
4728584,0.35672
4732201,0.32935
4732202,0.56483
4735818,0.28038
4735819,0.53703
4739436,0.40196
4739437,0.35422
4743053,0.22494
4743054,0.25293
4746671,0.13123
4746672,0.10845
4750288,0.03531
4750289,0.05346
4753905,0
4753906,0.02574
4757521,0.02878
4757522,0
4757523,0
4761139,0
4761140,0
4764756,0.04028
4764757,0.05359
4768373,0.1237
4771990,0.08407
4775607,0.04062
4775608,0.05821
4779225,0.01521
4782842,0
4786459,0
4786460,0
4790076,0
4790077,0
4793694,0
4797311,0
4800928,0
4804545,0
4804546,0
4808162,0
4808163,0
4811778,0
4811779,0
4811780,0
4815395,0
4815396,0
4815397,0
4819012,0
4819013,0
4822629,0
4822630,0
4826246,0
4826247,0
4829863,0
4829864,0
4833480,0
4833481,0
4837098,0
4837099,0
4840715,0
4840716,0
4844332,0
4844333,0
4847949,0
4847950,0
4851566,0
4851567,0
4855183,0
4855184,0
4858801,0
4858802,0
4862418,0
4862419,0
4866034,0
4866035,0
4866036,0
4869653,0
4873270,0
4887735,0
4891351,0
4891352,0
4891353,0
4891354,0
4891355,0
4891356,0
4894969,0
4894970,0
4894971,0
4894972,0
4894973,0
4898586,0
4898587,0
4898588,0
4898589,0
4898590,0
4902203,0
4902204,0
4905820,0
4905821,0
4905822,0
4909438,0
4909439,0
4913055,0
4913056,0
4916673,0
4916674,0
4920290,0
4920291,0
4920292,0
4923908,0
4923909,0
4923910,0
4927526,0
4927527,0
4927528,0
4931144,0
4931145,0
4934762,0
4934763,0
4938379,0
4938380,0
4941993,0
4941994,0
4941995,0
4941996,0
4941997,0
4945610,0
4945611,0
4945612,0
4945613,0
4945614,0
4945615,0
4949228,0
4949229,0
4949230,0
4949231,0
4949232,0
4952846,0
4952847,0
4952848,0
4952849,0
4952850,0
4956465,0
4956466,0
4956467,0
4956468,0
4960083,0
4960084,0
4960085,0
4960086,0
4963702,0
4963703,0
4967319,0
4967320,0
4967321,0
4970937,0
4970938,0
4970939,0
4974555,0
4974556,0
4974557,0
4978173,0
4978174,0
4978175,0
4981790,0
4981791,0
4981792,0
4985408,0
4985409,0
4985410,0
4989025,0
4989026,0
4989027,0
4992642,0
4992643,0
4992644,0
4996259,0
4996260,0
4996261,0
4999876,0
4999877,0
4999878,0
5003493,0
5003494,0
5003495,0
5003496,0
5007111,0
5007112,0
5007113,0
5010727,0
5010728,0
5010729,0
5014345,0
5014346,0
5017962,0
5017963,0
5021579,0
5021580,0
5025197,0
5025198,0
5028814,0
5028815,0
5032432,0
5032433,0
5036049,0
5036050,0
5039666,0
5039667,0
5043284,0
5046901,0
5046902,0
5050518,0
5050519,0
5054135,0
5054136,0
5057753,0
5057754,0
5061371,0
5061372,0
5064989,0
5064990,0
5068606,0
5068607,0
5072224,0
5072225,0
5072232,0
5072233,0
5072234,0
5075842,0
5075843,0
5075844,0
5075845,0
5075848,0
5075849,0
5079459,0
5079460,0
5079461,0
5079466,0
5083075,0
5083076,0
5083077,0
5083078,0
5083079,0
5083080,0
5083081,0
5083082,0
5083083,0
5083084,0
5086692,0
5086693,0
5086694,0
5086695,0
5086696,0
5086697,0
5086698,0
5086699,0
5086700,0
5086701,0
5090310,0
5090311,0
5090315,0
5090316,0
5090318,0
5090319,0
5093927,0
5093928,0
5093933,0
5093934,0
5093938,0
5093939,0
5093940,0
5093941,0
5097544,0
5097545,0
5097546,0
5097551,0
5097552,0
5097557,0
5097558,0
5097559,0.17163
5101162,0
5101163,0
5101168,0
5101169,0
5101170,0
5101171,0
5101172,0
5101173,0
5101174,0
5101175,0
5101176,0.11604
5101177,0.21619
5104779,0
5104780,0
5104786,0
5104787,0
5104788,0
5104789,0
5104790,0
5104791,0
5104792,0
5104793,0
5104794,0.20833
5108397,0
5108398,0
5108404,0
5108405,0
5108406,0
5108408,0
5108409,0
5108410,0
5108411,0
5108412,0
5112014,0
5112015,0
5112021,0
5112022,0
5112023,0
5112026,0
5112027,0
5112028,0
5112029,0
5115632,0
5115633,0
5115635,0
5115636,0
5115637,0
5115638,0
5115639,0
5115640,0
5115641,0
5115642,0
5115643,0
5115644,0
5115645,0
5115646,0
5119250,0
5119251,0
5119253,0
5119254,0
5119255,0
5119256,0
5119257,0
5119258,0
5119259,0
5119260,0
5119261,0
5122866,0
5122867,0
5122868,0
5122872,0
5122873,0
5122874,0
5122876,0
5122877,0
5122878,0
5122879,0
5126484,0
5126485,0
5126489,0
5126490,0
5126491,0
5126492,0
5126494,0
5126495,0
5126496,0
5126497,0
5130101,0
5130102,0
5130103,0
5130107,0
5130108,0
5130109,0
5130110,0
5130113,0
5130114,0
5130115,0
5133718,0
5133719,0
5133720,0
5133725,0
5133726,0
5133727,0
5133728,0
5133730,0
5133731,0
5133732,0
5137336,0
5137337,0
5137341,0
5137342,0
5137343,0
5137344,0
5137348,0
5137349,0
5137350,0
5140952,0
5140953,0
5140954,0
5140959,0
5140960,0
5140961,0
5140965,0
5140966,0
5144570,0
5144571,0
5144572,0
5144573,0
5144577,0
5144578,0
5144579,0
5144582,0
5144583,0
5148188,0
5148189,0
5148190,0
5148191,0
5148192,0
5148193,0
5148194,0
5148195,0
5148199,0
5148200,0
5151803,0
5151804,0
5151805,0
5151806,0
5151807,0
5151808,0
5151809,0
5151810,0
5151811,0
5151812,0
5151816,0
5151817,0
5151818,0
5155420,0
5155421,0
5155422,0
5155423,0
5155424,0
5155425,0
5155426,0
5155428,0
5155429,0
5155433,0
5155434,0
5155435,0
5155436,0
5159037,0
5159038,0
5159039,0
5159040,0
5159041,0
5159050,0
5159051,0
5159052,0
5159053,0
5159054,0
5162655,0
5162656,0
5162661,0
5162662,0
5162663,0
5162664,0
5162665,0
5162667,0
5162669,0
5162670,0
5162671,0
5162672,0
5166278,0
5166279,0
5166280,0
5166281,0
5166282,0
5166283,0
5166286,0
5166287,0
5166288,0
5166289,0
5169895,0
5169896,0
5169897,0
5169898,0
5169899,0
5169900,0
5169901,0
