cell_id,therm_prs
815595,0
819210,0
819211,0
819212,0
822827,0
822828,0
822829,0
822830,0
822834,0
822835,0
826443,0
826444,0
826445,0
826447,0
826451,0
826452,0
830060,0
830061,0
844521,0
844522,0
844524,0
844527,0
844528,0
844529,0
848137,0
848138,0
848139,0
848140,0
851752,0
851753,0
851754,0
851755,0
851757,0
855369,0
855370,0
855371,0
855372,0
855373,0
855374,0
858986,0
858987,0
858988,0
858990,0
858991,0
862602,0
862603,0
862604,0
862606,0
862607,0
862608,0
866214,0
866215,0
866217,0
866218,0
866219,0
866221,0
869830,0
869831,0
869832,0
869834,0
869835,0
869836,0
869838,0
873413,0
873414,0
873448,0
873452,0
873453,0
873454,0
873455,0
877030,0
877031,0
877069,0
877070,0
877071,0
877072,0
880647,0
880648,0
880685,0
880686,0
880687,0
880688,0
880689,0
884304,0
884305,0
884306,0
884307,0
884308,0
884309,0
887920,0
887921,0
887922,0
887923,0
887924,0
887925,0
887926,0
891536,0
891537,0
891538,0
891539,0
891540,0
891541,0
891542,0
895154,0
895155,0
895156,0
895157,0
895158,0
895159,0
898771,0
898772,0
898773,0
898774,0
898775,0
898778,0
898779,0
898780,0
902388,0
902389,0
902390,0
902391,0
902392,0
902393,0
902394,0
902395,0
902396,0
902397,0
906005,0
906006,0
906007,0
906008,0
906012,0
906013,0
906014,0
909621,0
909622,0
909623,0
909628,0
909629,0
909630,0
909631,0
913238,0
913239,0
913243,0
913244,0
913245,0
913246,0
913247,0
913248,0
916859,0
916860,0
916861,0
916862,0
916863,0
916864,0
916865,0
916949,0
916950,0
916951,0
916952,0
916953,0
916954,0
916955,0
920471,0
920476,0
920477,0
920478,0
920479,0
920480,0
920481,0
920482,0
920566,0
920567,0
920568,0
920569,0
920570,0
920571,0
920572,0
924089,0
924090,0
924093,0
924094,0
924095,0
924096,0
924097,0
924098,0
924099,0
924183,0
924184,0
924185,0
924186,0
924187,0
924188,0
924189,0
927706,0
927707,0
927711,0
927712,0
927713,0
927714,0
927715,0
927800,0
927801,0
927802,0
927803,0
927804,0
927805,0
927806,0
931322,0
931323,0
931328,0
931329,0
931330,0
931331,0
931332,0
931395,0
931417,0
931418,0
931419,0
931420,0
931421,0
931422,0
931423,0
934946,0
934947,0
934948,0
934949,0
934950,0
934951,0
934952,0
934953,0
935017,0
935018,0
935019,0
935030,0
935031,0
935032,0
935033,0
935034,0
935035,0
935036,0
935037,0
935038,0
935039,0
935040,0
938560,0
938561,0
938562,0
938563,0
938564,0
938565,0
938566,0
938567,0
938568,0
938569,0
938570,0
938634,0
938635,0
938636,0
938648,0
938649,0
938650,0
938651,0
938652,0
938653,0
938654,0
938655,0
938656,0
938657,0
942176,0
942177,0
942178,0
942179,0
942180,0
942181,0
942182,0
942183,0
942184,0
942185,0
942187,0
942234,0
942239,0
942246,0
942247,0
942248,0
942249,0
942250,0
942251,0
942252,0
942253,0
942265,0
942266,0
942267,0
942268,0
942269,0
942270,0
942271,0
942272,0
942273,0
942274,0
945793,0
945794,0
945795,0
945796,0
945797,0
945798,0
945799,0
945800,0
945801,0
945802,0
945803,0
945804,0
945851,0
945852,0
945856,0
945857,0
945863,0
945864,0
945865,0
945866,0
945867,0
945868,0
945869,0
945870,0
945882,0
945883,0
945884,0
945885,0
945886,0
945887,0
945888,0
945889,0
945890,0
945891,0
949410,0
949411,0
949412,0
949413,0
949414,0
949415,0
949416,0
949417,0
949418,0
949419,0
949420,0
949421,0
949464,0
949468,0
949469,0
949470,0
949471,0
949474,0
949478,0
949479,0
949480,0
949481,0
949482,0
949483,0
949484,0
949485,0
949486,0
949487,0
949499,0
949500,0
949501,0
949502,0
949503,0
949504,0
949505,0
949506,0
949507,0
949508,0
953035,0
953036,0
953037,0
953086,0
953087,0
953088,0
953089,0
953090,0
953091,0
953092,0
953093,0
953094,0
953095,0
953096,0
953097,0
953098,0
953099,0
953100,0
953101,0
953105,0
953106,0
953107,0
953108,0
953109,0
953110,0
953111,0
953112,0
953113,0
953114,0
953115,0
953116,0
953117,0
953118,0
953119,0
953120,0
953121,0
953122,0
953123,0
953124,0
953125,0
956639,0
956640,0
956652,0
956653,0
956654,0
956703,0
956704,0
956705,0
956706,0
956707,0
956708,0
956709,0
956710,0
956711,0
956712,0
956713,0
956714,0
956715,0
956716,0
956717,0
956718,0
956722,0
956723,0
956724,0
956725,0
956726,0
956727,0
956728,0
956729,0
956730,0
956731,0
956732,0
956733,0
956734,0
956735,0
956736,0
956737,0
956738,0
956739,0
956740,0
956741,0
956742,0
960253,0
960254,0
960255,0
