cell_id,presence
1322120,1
1322121,1
1322122,1
1322123,1
1322124,1
1325735,1
1325736,1
1325737,1
1325738,1
1325739,1
1325740,1
1325741,1
1329348,1
1329350,1
1329355,1
1329356,1
1329357,1
1332964,1
1332965,1
1332966,1
1332967,1
1332971,1
1332972,1
1332973,1
1336581,1
1336582,1
1336583,1
1336588,1
1336589,1
1336590,1
1336591,1
1336598,1
1340198,1
1340204,1
1340207,1
1340208,1
1340214,1
1340215,1
1340216,1
1343816,1
1343824,1
1343825,1
1343826,1
1343831,1
1343832,1
1343833,1
1343835,1
1347434,1
1347441,1
1347442,1
1347443,1
1347448,1
1347453,1
1351052,1
1351057,1
1351058,1
1351059,1
1351060,1
1351061,1
1351064,1
1351065,1
1351066,1
1351068,1
1351070,1
1354669,1
1354672,1
1354673,1
1354674,1
1354675,1
1354676,1
1354677,1
1354678,1
1354681,1
1354682,1
1354683,1
1354685,1
1354686,1
1354687,1
1358284,1
1358285,1
1358286,1
1358288,1
1358289,1
1358295,1
1358296,1
1358297,1
1358298,1
1358299,1
1358300,1
1358302,1
1358303,1
1361901,1
1361902,1
1361905,1
1361906,1
1361912,1
1361913,1
1361914,1
1361915,1
1361916,1
1361917,1
1361919,1
1361920,1
1361921,1
1365518,1
1365520,1
1365522,1
1365528,1
1365529,1
1365530,1
1365531,1
1365532,1
1365533,1
1365534,1
1365537,1
1365538,1
1369135,1
1369138,1
1369139,1
1369142,1
1369143,1
1369145,1
1369146,1
1369147,1
1369148,1
1369151,1
1369152,1
1369154,1
1369155,1
1369156,1
1369157,1
1372723,1
1372724,1
1372753,1
1372754,1
1372755,1
1372756,1
1372759,1
1372762,1
1372763,1
1372764,1
1372765,1
1372770,1
1372771,1
1372772,1
1372773,1
1372774,1
1376339,1
1376340,1
1376341,1
1376342,1
1376343,1
1376344,1
1376345,1
1376370,1
1376371,1
1376372,1
1376373,1
1376375,1
1376376,1
1376387,1
1376388,1
1376389,1
1376390,1
1376391,1
1376392,1
1376393,1
1376394,1
1379955,1
1379956,1
1379960,1
1379961,1
1379962,1
1379963,1
1379988,1
1379989,1
1379990,1
1379991,1
1379992,1
1379993,1
1380005,1
1380006,1
1380007,1
1380008,1
1380009,1
1383571,1
1383572,1
1383580,1
1383581,1
1383582,1
1383606,1
1383607,1
1383608,1
1383609,1
1383610,1
1383624,1
1383625,1
1383626,1
1383627,1
1387188,1
1387199,1
1387200,1
1387201,1
1387202,1
1387224,1
1387225,1
1387226,1
1387227,1
1387228,1
1387229,1
1387242,1
1387244,1
1387245,1
1390804,1
1390816,1
1390817,1
1390818,1
1390819,1
1390820,1
1390843,1
1390844,1
1390845,1
1390846,1
1390847,1
1390859,1
1390860,1
1390861,1
1390862,1
1390863,1
1394420,1
1394421,1
1394434,1
1394435,1
1394436,1
1394437,1
1394461,1
1394462,1
1394463,1
1394464,1
1394478,1
1394480,1
1394481,1
1398032,1
1398033,1
1398034,1
1398035,1
1398036,1
1398053,1
1398054,1
1398055,1
1398079,1
1398080,1
1398081,1
1398082,1
1398083,1
1398095,1
1398096,1
1398098,1
1398099,1
1401648,1
1401649,1
1401670,1
1401671,1
1401672,1
1401698,1
1401699,1
1401700,1
1401701,1
1401702,1
1401715,1
1401717,1
1401718,1
1405264,1
1405265,1
1405286,1
1405287,1
1405288,1
1405289,1
1405317,1
1405318,1
1405319,1
1405320,1
1405335,1
1408854,1
1408855,1
1408856,1
1408880,1
1408881,1
1408903,1
1408904,1
1408905,1
1408906,1
1408935,1
1408936,1
1408937,1
1408953,1
1408955,1
1408956,1
1408957,1
1412470,1
1412471,1
1412472,1
1412473,1
1412474,1
1412475,1
1412476,1
1412477,1
1412479,1
1412480,1
1412495,1
1412496,1
1412520,1
1412521,1
1412522,1
1412523,1
1412524,1
1412552,1
1412553,1
1412554,1
1412570,1
1412571,1
1412572,1
1412574,1
1412575,1
1412576,1
1412577,1
1416086,1
1416087,1
1416088,1
1416089,1
1416090,1
1416091,1
1416092,1
1416093,1
1416094,1
1416095,1
1416096,1
1416097,1
1416098,1
1416099,1
1416100,1
1416111,1
1416112,1
1416137,1
1416138,1
1416139,1
1416140,1
1416141,1
1416142,1
1416170,1
1416171,1
1416189,1
1416190,1
1416191,1
1416196,1
1419700,1
1419701,1
1419702,1
1419703,1
1419704,1
1419709,1
1419710,1
1419711,1
1419712,1
1419713,1
1419714,1
1419715,1
1419716,1
1419717,1
1419718,1
1419729,1
1419751,1
1419752,1
1419754,1
1419755,1
1419756,1
1419758,1
1419759,1
1419787,1
1419788,1
1419805,1
1419806,1
1419807,1
1419808,1
1419809,1
1419811,1
1419812,1
1419813,1
1419814,1
1423316,1
1423317,1
1423318,1
1423319,1
1423320,1
1423330,1
1423331,1
1423332,1
1423333,1
1423334,1
1423335,1
1423336,1
1423337,1
1423343,1
1423344,1
1423345,1
1423346,1
1423367,1
1423368,1
1423369,1
1423370,1
1423371,1
1423372,1
1423373,1
1423375,1
1423376,1
1423405,1
1423406,1
1423420,1
1423421,1
1423422,1
1423423,1
1423424,1
1423425,1
1423426,1
1423427,1
1423428,1
1423429,1
1423432,1
1426933,1
1426934,1
1426935,1
1426950,1
1426951,1
1426952,1
1426953,1
1426954,1
1426955,1
1426956,1
1426957,1
1426958,1
1426959,1
1426960,1
1426961,1
1426962,1
1426984,1
1426985,1
1426986,1
1426987,1
1426989,1
1426990,1
1426991,1
1426992,1
1426993,1
1427022,1
1427023,1
1427038,1
1427039,1
1427043,1
1427044,1
1427045,1
1427046,1
1427047,1
1427048,1
1427049,1
1427050,1
1430550,1
1430551,1
1430570,1
1430571,1
1430573,1
1430574,1
1430575,1
1430576,1
1430577,1
1430601,1
1430603,1
1430605,1
1430606,1
1430607,1
1430608,1
1430609,1
1430610,1
1430639,1
1430640,1
1430655,1
1430656,1
1430657,1
1430661,1
1430666,1
1430667,1
1430669,1
1434167,1
1434168,1
1434218,1
1434220,1
1434223,1
1434224,1
1434225,1
1434226,1
1434257,1
1434279,1
1434280,1
1434281,1
1434284,1
1434285,1
1437784,1
1437785,1
1437832,1
1437833,1
1437834,1
1437835,1
1437837,1
1437840,1
1437841,1
1437874,1
1437875,1
1437876,1
1437896,1
1437897,1
1437902,1
1437904,1
1437905,1
1437906,1
1441401,1
1441402,1
1441403,1
1441447,1
1441448,1
1441449,1
1441454,1
1441455,1
1441458,1
1441492,1
1441493,1
1441494,1
1441513,1
1441514,1
1441515,1
1441519,1
1441520,1
1441523,1
1441524,1
1445018,1
1445019,1
1445020,1
1445064,1
1445065,1
1445072,1
1445075,1
1445109,1
1445110,1
1445111,1
1445142,1
1445143,1
1448636,1
1448637,1
1448638,1
1448680,1
1448689,1
1448727,1
1448728,1
1448729,1
1448760,1
1448761,1
1452253,1
1452254,1
1452255,1
1452297,1
1452306,1
1452346,1
1452347,1
1452348,1
1452379,1
1452380,1
1455871,1
1455872,1
1455914,1
1455915,1
1455923,1
1455964,1
1455965,1
1455966,1
1455967,1
1455998,1
1459486,1
1459487,1
1459488,1
1459489,1
1459531,1
1459540,1
1459582,1
1459583,1
1459584,1
1459586,1
1459615,1
1459617,1
1463104,1
1463105,1
1463106,1
1463148,1
1463149,1
1463157,1
1463200,1
1463201,1
1463202,1
1463203,1
1463210,1
1463211,1
1463212,1
1463213,1
1463234,1
1463235,1
1466721,1
1466722,1
1466723,1
1466765,1
1466766,1
1466774,1
1466819,1
1466820,1
1466824,1
1466825,1
1466826,1
1466827,1
1466828,1
1466829,1
1466830,1
1466853,1
1470338,1
1470339,1
1470340,1
1470382,1
1470383,1
1470390,1
1470391,1
1470437,1
1470438,1
1470439,1
1470440,1
1470441,1
1470442,1
1470443,1
1470446,1
1470447,1
1470448,1
1470470,1
1473955,1
1473956,1
1473999,1
1474000,1
1474001,1
1474007,1
1474008,1
1474064,1
1474065,1
1474089,1
1477571,1
1477572,1
1477573,1
1477617,1
1477624,1
1477681,1
1477682,1
1481186,1
1481187,1
1481188,1
1481189,1
1481234,1
1481235,1
1481236,1
1481241,1
1481296,1
1481297,1
1481298,1
1481299,1
1484801,1
1484802,1
1484803,1
1484804,1
1484805,1
1484852,1
1484858,1
1484859,1
1484915,1
1484916,1
1488416,1
1488417,1
1488418,1
1488419,1
1488420,1
1488469,1
1488470,1
1488471,1
1488474,1
1488475,1
1488476,1
1488530,1
1488531,1
1488532,1
1488533,1
1488534,1
1488535,1
1492032,1
1492033,1
1492034,1
1492035,1
1492036,1
1492086,1
1492087,1
1492088,1
1492089,1
1492091,1
1492092,1
1492093,1
1492094,1
1492149,1
1492150,1
1492151,1
1492152,1
1492154,1
1492155,1
1495649,1
1495650,1
1495704,1
1495705,1
1495706,1
1495707,1
1495708,1
1495709,1
1495710,1
1495711,1
1495712,1
1495768,1
1495769,1
1495770,1
1495771,1
1495772,1
1499262,1
1499263,1
1499264,1
1499265,1
1499266,1
1499267,1
1499321,1
1499322,1
1499323,1
1499324,1
1499327,1
1499328,1
1499329,1
1499387,1
1499388,1
1499389,1
1499390,1
1499391,1
1499392,1
1502876,1
1502877,1
1502878,1
1502879,1
1502880,1
1502881,1
1502882,1
1502933,1
1502934,1
1502935,1
1502936,1
1502938,1
1502939,1
1502945,1
1502946,1
1502947,1
1503006,1
1503007,1
1503008,1
1503009,1
1503010,1
1506490,1
1506491,1
1506492,1
1506493,1
1506494,1
1506495,1
1506496,1
1506497,1
1506550,1
1506551,1
1506552,1
1506553,1
1506554,1
1506555,1
1506556,1
1506562,1
1506563,1
1506564,1
1506626,1
1506627,1
1506628,1
1506717,1
1506718,1
1506719,1
1506720,1
1510106,1
1510107,1
1510108,1
1510109,1
1510166,1
1510167,1
1510168,1
1510169,1
1510170,1
1510171,1
1510172,1
1510179,1
1510180,1
1510181,1
1510182,1
1510244,1
1510245,1
1510248,1
1510304,1
1510309,1
1510310,1
1510330,1
1510331,1
1510332,1
1510333,1
1510334,1
1510335,1
1510336,1
1510337,1
1510338,1
1510339,1
1510340,1
1510341,1
1510342,1
1510343,1
1513722,1
1513723,1
1513724,1
1513725,1
1513726,1
1513783,1
1513784,1
1513786,1
1513787,1
1513797,1
1513798,1
1513799,1
1513862,1
1513863,1
1513864,1
1513865,1
1513921,1
1513922,1
1513923,1
1513924,1
1513925,1
1513926,1
1513927,1
1513928,1
1513929,1
1513930,1
1513931,1
1513947,1
1513956,1
1513959,1
1513960,1
1513961,1
1517339,1
1517340,1
1517341,1
1517342,1
1517399,1
1517400,1
1517414,1
1517415,1
1517416,1
1517451,1
1517452,1
1517453,1
1517482,1
1517483,1
1517484,1
1517485,1
1517533,1
1517537,1
1517538,1
1517539,1
1517541,1
1517542,1
1517543,1
1517544,1
1517545,1
1517546,1
1517547,1
1517548,1
1517549,1
1517550,1
1517551,1
