cell_id,presence
2770464,1
2770465,1
2770466,1
2770467,1
2770468,1
2774081,1
2774082,1
2774083,1
2774084,1
2774085,1
2774088,1
2774089,1
2777698,1
2777699,1
2777700,1
2777701,1
2777702,1
2777705,1
2777706,1
2781315,1
2781316,1
2781317,1
2781318,1
2781319,1
2781323,1
2784929,1
2784930,1
2784931,1
2784932,1
2784933,1
2784934,1
2784935,1
2784936,1
2788552,1
2965706,1
2965707,1
2965711,1
2969326,1
2969327,1
2969328,1
2969329,1
2972943,1
2972946,1
2976559,1
2976560,1
2976561,1
2976563,1
2976564,1
2980176,1
2980177,1
2980178,1
2980179,1
2980180,1
2983793,1
2983794,1
