cell_id,presence
2393543,1
2393545,1
2393546,1
2397160,1
2397161,1
2397163,1
2397164,1
2397165,1
2400776,1
2400777,1
2400778,1
2400779,1
2400780,1
2400781,1
2404393,1
2404394,1
2404395,1
2404396,1
2404397,1
2404398,1
2404399,1
2404400,1
2404401,1
2404402,1
2408010,1
2408011,1
2408012,1
2408013,1
2408014,1
2408015,1
2408016,1
2408018,1
2408019,1
2411627,1
2411628,1
2411629,1
2411630,1
2411631,1
2411632,1
2411633,1
2411634,1
2411635,1
2411636,1
2411637,1
2415244,1
2415245,1
2415246,1
2415247,1
2415248,1
2415249,1
2415250,1
2415251,1
2415252,1
2415253,1
2415255,1
2418862,1
2418863,1
2418864,1
2418865,1
2418866,1
2418867,1
2418868,1
2418870,1
2422480,1
2422481,1
2422482,1
2422483,1
2422484,1
2422485,1
2422488,1
2426099,1
2426100,1
2426101,1
2426102,1
2426103,1
2426106,1
2426107,1
2429716,1
2429717,1
2429718,1
2429719,1
2429720,1
2429721,1
2433335,1
2433336,1
2433337,1
2433338,1
2433339,1
2433343,1
2436952,1
2436953,1
2436954,1
2436955,1
2436956,1
2436960,1
2440570,1
2440571,1
2440572,1
2440573,1
2440574,1
2440575,1
2444188,1
2444189,1
2444193,1
2444195,1
2447806,1
2447807,1
2447810,1
2447811,1
2447812,1
2447813,1
2447814,1
2451424,1
2451425,1
2451427,1
2451428,1
2451429,1
2451430,1
2451431,1
2455041,1
2455042,1
2455043,1
2455044,1
2455045,1
2455046,1
2455047,1
2455048,1
2458658,1
2458659,1
2458660,1
2458661,1
2458662,1
2458663,1
2458664,1
2458665,1
2458666,1
2458921,1
2462277,1
2462278,1
2462279,1
2462280,1
2462281,1
2462282,1
2462283,1
2462284,1
2462538,1
2465894,1
2465895,1
2465896,1
2465897,1
2465898,1
2465899,1
2465900,1
2465901,1
2465902,1
2466156,1
2469512,1
2469513,1
2469514,1
2469515,1
2469516,1
2469517,1
2469518,1
2469772,1
2469773,1
2473130,1
2473131,1
2473132,1
2473133,1
2473134,1
2473135,1
2473136,1
2473390,1
2476748,1
2476749,1
2476750,1
2476751,1
2476752,1
2476753,1
2476754,1
2477007,1
2480365,1
2480366,1
2480367,1
2480368,1
2480369,1
2480370,1
2480371,1
2480372,1
2480624,1
2480642,1
2483983,1
2483984,1
2483985,1
2483986,1
2483987,1
2483988,1
2483989,1
2484241,1
2484259,1
2487601,1
2487602,1
2487603,1
2487604,1
2487605,1
2487606,1
2487858,1
2487876,1
2491220,1
2491221,1
2491222,1
2491223,1
2491475,1
2491493,1
2491494,1
2494838,1
2494839,1
2494840,1
2494841,1
2495092,1
2495093,1
2495111,1
2498455,1
2498456,1
2498457,1
2498458,1
2498459,1
2498709,1
2498710,1
2498728,1
2498729,1
2502072,1
2502073,1
2502074,1
2502075,1
2502076,1
2502327,1
2502346,1
2505690,1
2505691,1
2505692,1
2505693,1
2505944,1
2505945,1
2505963,1
2505964,1
2505965,1
2509307,1
2509308,1
2509309,1
2509310,1
2509311,1
2509560,1
2509562,1
2509581,1
2509582,1
2509583,1
2512925,1
2512926,1
2512927,1
2513177,1
2513178,1
2513179,1
2513180,1
2513200,1
2516542,1
2516543,1
2516544,1
2516545,1
2516568,1
2516569,1
2516797,1
2516817,1
2516818,1
2520160,1
2520161,1
2520186,1
2520187,1
2520414,1
2520436,1
2523776,1
2523777,1
2523778,1
2523803,1
2523804,1
2523805,1
2524031,1
2524032,1
2524053,1
2527392,1
2527393,1
2527394,1
2527395,1
2527396,1
2527420,1
2527421,1
2527422,1
2527649,1
2527670,1
2531009,1
2531010,1
2531011,1
2531012,1
2531037,1
2531038,1
2531039,1
2531040,1
2531265,1
2531266,1
2531287,1
2534627,1
2534628,1
2534629,1
2534630,1
2534654,1
2534655,1
2534656,1
2534657,1
2534882,1
2534883,1
2534904,1
2538244,1
2538245,1
2538246,1
2538265,1
2538271,1
2538272,1
2538273,1
2538274,1
2538275,1
2538500,1
2538521,1
2541861,1
2541862,1
2541863,1
2541864,1
2541888,1
2541889,1
2541890,1
2541891,1
2541892,1
2541893,1
2542116,1
2542117,1
2542138,1
2545478,1
2545479,1
2545480,1
2545481,1
2545500,1
2545504,1
2545505,1
2545506,1
2545507,1
2545508,1
2545509,1
2545510,1
2545730,1
2545731,1
2545732,1
2545733,1
2545734,1
2545755,1
2549095,1
2549096,1
2549097,1
2549102,1
2549118,1
2549119,1
2549120,1
2549121,1
2549122,1
2549123,1
2549124,1
2549125,1
2549126,1
2549127,1
2549128,1
2549348,1
2549349,1
2549350,1
2549351,1
2549352,1
2549371,1
2549372,1
2552712,1
2552713,1
2552714,1
2552719,1
2552732,1
2552733,1
2552735,1
2552736,1
2552737,1
2552738,1
2552739,1
2552740,1
2552741,1
2552742,1
2552743,1
2552744,1
2552745,1
2552746,1
2552964,1
2552965,1
2552967,1
2552968,1
2552969,1
2552989,1
2556329,1
2556330,1
2556331,1
2556350,1
2556351,1
2556352,1
2556353,1
2556354,1
2556355,1
2556356,1
2556357,1
2556358,1
2556359,1
2556360,1
2556361,1
2556362,1
2556363,1
2556365,1
2556581,1
2556584,1
2556585,1
2556586,1
2556587,1
2556606,1
2559946,1
2559947,1
2559948,1
2559949,1
2559952,1
2559954,1
2559967,1
2559968,1
2559969,1
2559970,1
2559971,1
2559972,1
2559973,1
2559974,1
2559975,1
2559976,1
2559977,1
2559978,1
2559979,1
2559980,1
2559981,1
2559982,1
2560198,1
2560201,1
2560202,1
2560203,1
2560204,1
2560205,1
2560223,1
2563563,1
2563564,1
2563565,1
2563566,1
2563569,1
2563582,1
2563583,1
2563584,1
2563585,1
2563586,1
2563587,1
2563588,1
2563589,1
2563590,1
2563591,1
2563592,1
2563593,1
2563594,1
2563595,1
2563596,1
2563597,1
2563598,1
