cell_id,presence
2734324,1
2734325,1
2737942,1
2741560,1
2759598,1
2759599,1
2763215,1
2763216,1
2763217,1
2763218,1
2763219,1
2766832,1
2766833,1
2766834,1
2766835,1
2766836,1
2770451,1
2770452,1
2770464,1
2770465,1
2770466,1
2770467,1
2770468,1
2774081,1
2774082,1
2774083,1
2774084,1
2774085,1
2774088,1
2774089,1
2774090,1
2774112,1
2777698,1
2777699,1
2777700,1
2777701,1
2777702,1
2777705,1
2777706,1
2777707,1
2777729,1
2781315,1
2781316,1
2781317,1
2781318,1
2781319,1
2781323,1
2781346,1
2781347,1
2784929,1
2784930,1
2784931,1
2784932,1
2784933,1
2784934,1
2784935,1
2784936,1
2784961,1
2784962,1
2788552,1
2788580,1
2813904,1
2817521,1
2821138,1
2821147,1
2821148,1
2824755,1
2824764,1
2824765,1
2828333,1
2828334,1
2831950,1
2831951,1
2831981,1
2831982,1
2831986,1
2835598,1
2835599,1
2835600,1
2839216,1
2839217,1
2839218,1
2842833,1
2842834,1
2842835,1
2842836,1
2846451,1
2853693,1
2853694,1
2853695,1
2853696,1
2857310,1
2857311,1
2857312,1
2857313,1
2857314,1
2860927,1
2860928,1
2860929,1
2860930,1
2860931,1
2860932,1
2864514,1
2864515,1
2864516,1
2864517,1
2864518,1
2864519,1
2864520,1
2864521,1
2864544,1
2864545,1
2864546,1
2864547,1
2864548,1
2868132,1
2868133,1
2868134,1
2868135,1
2868136,1
2868137,1
2868138,1
2868139,1
2868163,1
2871736,1
2871737,1
2871751,1
2871752,1
2871753,1
2871754,1
2871755,1
2871756,1
2871757,1
2871780,1
2871781,1
2875353,1
2875354,1
2875368,1
2875369,1
2875370,1
2875371,1
2875372,1
2875373,1
2875374,1
2875397,1
2875398,1
2878971,1
2878987,1
2878988,1
2878989,1
2878990,1
2878991,1
2878992,1
2879015,1
2879016,1
2882589,1
2882590,1
2882595,1
2882608,1
2882609,1
2882610,1
2882640,1
2882641,1
2886225,1
2886226,1
2886227,1
2886257,1
2886258,1
2886259,1
2886260,1
2886261,1
2889843,1
2889844,1
2889845,1
2889875,1
2889876,1
2889877,1
2889878,1
2889879,1
2893461,1
2893462,1
2893493,1
2893494,1
2893495,1
2897110,1
2897111,1
2897112,1
2897113,1
2900729,1
2900730,1
2904347,1
2907927,1
2907963,1
2907964,1
2911543,1
2911544,1
2911545,1
2911580,1
2911581,1
2915197,1
2915198,1
2918784,1
2918785,1
2918786,1
2918815,1
2918816,1
2922402,1
2922403,1
2926020,1
2926021,1
2929638,1
2929639,1
2933256,1
2933257,1
2936873,1
2936880,1
2940497,1
2940498,1
2944113,1
2944114,1
2944115,1
2947727,1
2947728,1
2947729,1
2947730,1
2947731,1
2951344,1
2951345,1
2951346,1
2951347,1
2951348,1
2951349,1
2954962,1
2954963,1
2954964,1
2954965,1
2958580,1
2958581,1
2958582,1
2958604,1
2958610,1
2962221,1
2962222,1
2962223,1
2962224,1
2962225,1
2962226,1
2962227,1
2962228,1
2962229,1
2962230,1
2962231,1
2965838,1
2965839,1
2965840,1
2965841,1
2965842,1
2965843,1
2965844,1
2965845,1
2965846,1
2965847,1
2965848,1
2969457,1
2969458,1
2969460,1
2969461,1
2969462,1
2969463,1
2973079,1
2973080,1
2984210,1
2984211,1
2984212,1
2987826,1
2987827,1
2987828,1
2987830,1
2991444,1
2991445,1
2991447,1
2991448,1
2995063,1
2995065,1
2998676,1
2998677,1
2998678,1
2998679,1
2998680,1
2998681,1
2998682,1
3001994,1
3001995,1
3002017,1
3002018,1
3002019,1
3002020,1
3002294,1
3002295,1
3005611,1
3005612,1
3005634,1
3005635,1
3005636,1
3005637,1
3005638,1
3005911,1
3005912,1
3009228,1
3009229,1
3009251,1
3009252,1
3009253,1
3009254,1
3009255,1
3012846,1
3012847,1
3012848,1
3012849,1
3012868,1
3012869,1
3012870,1
3012871,1
3012872,1
3013150,1
3013151,1
3013152,1
3016463,1
3016464,1
3016466,1
3016489,1
3016490,1
3016767,1
3016768,1
3016769,1
3020081,1
3020082,1
3020107,1
3023698,1
3023699,1
3027301,1
3027311,1
3030917,1
3030918,1
3030919,1
3030927,1
3030928,1
3030929,1
3034534,1
3034535,1
3034536,1
3067420,1
3067421,1
3067422,1
3071037,1
3071038,1
3071039,1
3074329,1
3074330,1
3074331,1
3077946,1
3077947,1
3077948,1
3099983,1
3099984,1
3103599,1
3103601,1
3107216,1
3107217,1
3107218,1
3107219,1
3110834,1
3110835,1
3110836,1
3132246,1
3132247,1
3135861,1
3135863,1
3139478,1
3139479,1
3139480,1
3143095,1
3143096,1
3143097,1
3143098,1
3146711,1
3146712,1
3146713,1
3146714,1
3150329,1
3150330,1
3186808,1
3186809,1
3186810,1
3190121,1
3190122,1
3190123,1
3190424,1
3190425,1
3190427,1
3190428,1
3193735,1
3193736,1
3193738,1
3193739,1
3193740,1
3194041,1
3194042,1
3194044,1
3194045,1
3197351,1
3197352,1
3197353,1
3197354,1
3197356,1
3197357,1
3197658,1
3197659,1
3197661,1
3197662,1
3197663,1
3200968,1
3200969,1
3200970,1
3200971,1
3201276,1
3201277,1
3201278,1
3201280,1
3204587,1
3204588,1
3204895,1
3204896,1
3204897,1
3208204,1
3208205,1
3211821,1
3211822,1
3215438,1
3215439,1
3215440,1
3219055,1
3219056,1
3219057,1
3219058,1
3222672,1
3222674,1
3222675,1
3233523,1
3233524,1
3237140,1
3237141,1
3237142,1
3240757,1
3240758,1
3240759,1
3244374,1
3244375,1
3244376,1
3247991,1
3247992,1
3251189,1
3251190,1
3254802,1
3254805,1
3254806,1
3254807,1
3258411,1
3258419,1
3258422,1
3258423,1
3258424,1
3258851,1
3258852,1
3262027,1
3262028,1
3262038,1
3262039,1
3262040,1
3262041,1
3262468,1
3262469,1
3262470,1
3265643,1
3265644,1
3265645,1
3265646,1
3265647,1
3265648,1
3265654,1
3265655,1
3265656,1
3265657,1
3266080,1
3266084,1
3266085,1
3266086,1
3266087,1
3266191,1
3266192,1
3269260,1
3269261,1
3269263,1
3269264,1
3269265,1
3269266,1
3269697,1
3269698,1
3269700,1
3269701,1
3269808,1
3269809,1
3272878,1
3272879,1
3272880,1
3272881,1
3272882,1
3272883,1
3272884,1
3272885,1
3272886,1
3272887,1
3272888,1
3272889,1
3273314,1
3273316,1
3273317,1
3273318,1
3273425,1
3273426,1
3276495,1
3276496,1
3276497,1
3276498,1
3276499,1
3276500,1
3276501,1
3276502,1
3276503,1
3276504,1
3276505,1
3276506,1
3276931,1
3276932,1
3276933,1
3276935,1
3280110,1
3280112,1
3280113,1
3280114,1
3280115,1
3280116,1
3280117,1
3280118,1
3280119,1
3280120,1
3280121,1
3280122,1
3280123,1
3280124,1
3280125,1
3283726,1
3283729,1
3283730,1
3283731,1
3283732,1
3283733,1
3283734,1
3283735,1
3283736,1
3283737,1
3283741,1
3283742,1
3283743,1
3283780,1
3283781,1
3287344,1
3287347,1
3287348,1
3287349,1
3287350,1
3287355,1
3287360,1
3287361,1
3287362,1
3287397,1
3287398,1
3287399,1
3290960,1
3290961,1
3290965,1
3290966,1
3290967,1
3290968,1
3290969,1
3290972,1
3290979,1
3291015,1
3291016,1
3294577,1
3294578,1
3294582,1
3294583,1
3294584,1
3294585,1
3294586,1
3294587,1
3294590,1
3294596,1
3294606,1
3294607,1
3294608,1
3294609,1
3294632,1
3294633,1
3298197,1
3298198,1
3298199,1
3298200,1
3298201,1
3298202,1
3298203,1
3298204,1
3298205,1
3298209,1
3298210,1
3298212,1
3298213,1
3298220,1
3298221,1
3298222,1
3298226,1
3298227,1
3298228,1
3298229,1
3298252,1
3298253,1
3298254,1
3301814,1
3301816,1
3301818,1
3301819,1
3301820,1
3301821,1
3301823,1
3301825,1
3301826,1
3301827,1
3301828,1
3301829,1
3301836,1
3301837,1
3301846,1
3301847,1
3301868,1
3301869,1
3301870,1
3302185,1
3302186,1
3302187,1
3305431,1
3305432,1
3305433,1
3305434,1
3305435,1
3305436,1
3305437,1
3305438,1
3305440,1
3305441,1
3305451,1
3305452,1
3305453,1
3305465,1
3305466,1
3305485,1
3305486,1
3305487,1
3305802,1
3305804,1
3305875,1
3305876,1
3305877,1
3305878,1
3309046,1
3309047,1
3309048,1
3309049,1
3309051,1
3309052,1
3309053,1
3309054,1
3309055,1
3309056,1
3309057,1
3309058,1
3309066,1
3309067,1
3309068,1
3309069,1
3309083,1
3309084,1
3309085,1
3309086,1
3309089,1
3309102,1
3309103,1
3309104,1
3309105,1
3309106,1
3309107,1
3309109,1
3309420,1
3309421,1
3309493,1
3309494,1
3309495,1
3309496,1
3312663,1
3312664,1
3312665,1
3312666,1
3312668,1
3312669,1
3312670,1
3312671,1
3312672,1
3312673,1
3312674,1
3312675,1
3312676,1
3312681,1
3312682,1
3312683,1
3312684,1
3312685,1
3312701,1
3312702,1
3312703,1
3312704,1
3312705,1
3312706,1
3312707,1
3312708,1
3312718,1
3312719,1
3312720,1
3312721,1
3312724,1
3312725,1
3312726,1
3312727,1
3313110,1
3313111,1
3313112,1
3313113,1
3316279,1
3316280,1
3316281,1
3316282,1
3316283,1
3316284,1
3316285,1
3316286,1
3316287,1
3316288,1
3316289,1
3316290,1
3316291,1
3316293,1
3316294,1
3316296,1
3316297,1
3316298,1
3316325,1
3316326,1
3316332,1
3316335,1
3316336,1
3316337,1
3316338,1
3316339,1
3316344,1
3316345,1
3316437,1
3316438,1
3316680,1
3316728,1
3316729,1
3316730,1
3319896,1
3319897,1
3319898,1
3319899,1
3319900,1
3319901,1
3319902,1
3319904,1
3319905,1
3319910,1
3319911,1
3319912,1
3319913,1
3319943,1
3319954,1
3319955,1
3319956,1
3319957,1
3319962,1
3320057,1
3320297,1
3320298,1
3320346,1
3320347,1
3323514,1
3323515,1
3323521,1
3323523,1
3323524,1
3323525,1
3323529,1
3323530,1
3323559,1
3323560,1
3323565,1
3323566,1
3323567,1
3323568,1
3323572,1
3323573,1
3323574,1
3323575,1
3323580,1
3323673,1
3323674,1
