cell_id,presence
2091405,1
2091406,1
2091407,1
2091408,1
2091409,1
2095023,1
2095024,1
2095025,1
2095026,1
2098639,1
2098640,1
2098641,1
2098642,1
2102257,1
2102258,1
2102259,1
2102260,1
2105874,1
2105875,1
2105876,1
2105877,1
2105878,1
2105879,1
2105880,1
2109492,1
2109493,1
2109494,1
2109495,1
2109496,1
2109497,1
2113110,1
2113111,1
2113112,1
2113113,1
2113114,1
2116727,1
2116728,1
2116729,1
2116730,1
2116731,1
2120344,1
2120345,1
2120346,1
2120347,1
2123946,1
2123947,1
2123961,1
2123962,1
2123963,1
2127562,1
2127563,1
2127564,1
2127578,1
2127579,1
2131178,1
2131179,1
2131180,1
2131181,1
2131194,1
2131195,1
2134795,1
2134797,1
2134798,1
2134811,1
2138411,1
2138413,1
2138427,1
2138428,1
2142028,1
2142029,1
2142030,1
2142032,1
2142033,1
2142044,1
2142045,1
2145646,1
2145647,1
2145648,1
2145649,1
2145650,1
2145661,1
2145662,1
2149262,1
2149263,1
2149264,1
2149265,1
2149266,1
2149267,1
2149278,1
2149279,1
2149280,1
2152880,1
2152881,1
2152882,1
2152883,1
2152896,1
2152897,1
2152898,1
2156497,1
2156512,1
2156513,1
2156514,1
2156515,1
2160114,1
2160115,1
2160116,1
2160130,1
2160131,1
2163731,1
2163732,1
2163733,1
2163747,1
2163748,1
2167348,1
2167349,1
2167350,1
2170965,1
2170966,1
2170967,1
2174582,1
2174584,1
2178199,1
2178201,1
2181816,1
2181817,1
2181818,1
2185433,1
2185434,1
2189049,1
2189051,1
2189052,1
2192665,1
2192666,1
2192667,1
2192668,1
2192669,1
2196282,1
2196284,1
2196286,1
2199899,1
2199900,1
2199901,1
2199902,1
2199903,1
2199905,1
2199906,1
2203516,1
2203517,1
2203518,1
2203520,1
2203521,1
2203522,1
2203523,1
2207133,1
2207134,1
2207137,1
2207138,1
2207140,1
2210751,1
2210755,1
2210757,1
2214372,1
2214373,1
2214374,1
2217978,1
2217990,1
2221595,1
2221596,1
2221606,1
2221607,1
2225211,1
2225212,1
2225213,1
2225224,1
2228828,1
2228829,1
2228830,1
2228831,1
2228841,1
2232446,1
2232447,1
2232448,1
2232449,1
2232457,1
2232458,1
2232459,1
2236062,1
2236063,1
2236064,1
2236065,1
2236066,1
2236067,1
2236076,1
2236077,1
2239680,1
2239681,1
2239682,1
2239683,1
2239684,1
2239693,1
2243297,1
2243298,1
2243299,1
2243300,1
2243301,1
2243310,1
2246915,1
2246918,1
2246926,1
2246927,1
2250535,1
2250543,1
2254152,1
2254159,1
2254160,1
2257768,1
2257769,1
2257774,1
2257775,1
2257776,1
2261385,1
2261390,1
2261391,1
2261392,1
2265002,1
2265003,1
2265006,1
2265007,1
2265008,1
2268619,1
2268620,1
2268621,1
2268622,1
2268623,1
2268625,1
2514639,1
2514640,1
2514641,1
2518256,1
2518257,1
2518258,1
2518259,1
2518260,1
2521876,1
2521877,1
2521878,1
2521879,1
2525496,1
2525497,1
2525498,1
2529114,1
2529115,1
2529116,1
2529117,1
2532734,1
2536351,1
2536352,1
2539968,1
2539969,1
2539970,1
2539971,1
2539972,1
2539973,1
2539974,1
2543586,1
2543587,1
2543588,1
2543589,1
2543590,1
2543591,1
2543592,1
2543593,1
