cell_id,presence
4343657,1
4343658,1
4343659,1
4347272,1
4347273,1
4347274,1
4347275,1
4350888,1
4350889,1
4350890,1
4350891,1
4350892,1
4354504,1
4354505,1
4354506,1
4354507,1
4354508,1
4354509,1
4354510,1
4358120,1
4358121,1
4358122,1
4358123,1
4358124,1
4358125,1
4358126,1
4358127,1
4361736,1
4361737,1
4361738,1
4361739,1
4361740,1
4361741,1
4361742,1
4361743,1
4361744,1
4365352,1
4365353,1
4365354,1
4365355,1
4365356,1
4365357,1
4365358,1
4365359,1
4365360,1
4365361,1
4365362,1
4368969,1
4368970,1
4368971,1
4368972,1
4368973,1
4368974,1
4368975,1
4368976,1
4368977,1
4368978,1
4368979,1
4372585,1
4372586,1
4372587,1
4372588,1
4372589,1
4372590,1
4372591,1
4372592,1
4372593,1
4372594,1
4372595,1
4376201,1
4376202,1
4376203,1
4376204,1
4376205,1
4376206,1
4376207,1
4376208,1
4376210,1
4376211,1
4376212,1
4379819,1
4379820,1
4379821,1
4379822,1
4379823,1
4379824,1
4379826,1
4379827,1
4379828,1
4383435,1
4383436,1
4383437,1
4383438,1
4383439,1
4383440,1
4383441,1
4383443,1
4383444,1
4383445,1
4383446,1
4387052,1
4387053,1
4387054,1
4387055,1
4387056,1
4387057,1
4387060,1
4387061,1
4387062,1
4387063,1
4390669,1
4390670,1
4390671,1
4390672,1
4390673,1
4390676,1
4390677,1
4390678,1
4390679,1
4394285,1
4394286,1
4394287,1
4394288,1
4394292,1
4394293,1
4394294,1
4394295,1
4394296,1
4397903,1
4397904,1
4397905,1
4397908,1
4397909,1
4397910,1
4397911,1
4397912,1
4401521,1
4401524,1
4401525,1
4401526,1
4401527,1
4401528,1
4405137,1
4405140,1
4405141,1
4405142,1
4405143,1
4405144,1
4405145,1
4408754,1
4408756,1
4408757,1
4408758,1
4408759,1
4408760,1
4408761,1
4408762,1
4412372,1
4412373,1
4412374,1
4412375,1
4412376,1
4412377,1
4412378,1
4415986,1
4415988,1
4415989,1
4415990,1
4415991,1
4415992,1
4415993,1
4415994,1
4415995,1
4419605,1
4419606,1
4419607,1
4419608,1
4419609,1
4419610,1
4419611,1
4423220,1
4423221,1
4423222,1
4423223,1
4423224,1
4423225,1
4423226,1
4423227,1
4423228,1
4426838,1
4426839,1
4426840,1
4426841,1
4426842,1
4426843,1
4426844,1
4430454,1
4430455,1
4430456,1
4430457,1
4430458,1
4430459,1
4430460,1
4434070,1
4434071,1
4434072,1
4434073,1
4434074,1
4434075,1
4434076,1
4434077,1
4437686,1
